track_name,artist,album,track_url,preview_url,artist_url,genres,file_location,spectrogram
This Is Your Darkness,Gothminister,This Is Your Darkness,https://api.spotify.com/v1/tracks/21hiD4dpFgLEHuRAu9YzD3,https://p.scdn.co/mp3-preview/e2069f06b90a592465194890bfa21d1db0278ede?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2S3xwpueZpPVUDTTv7Wefx,"['gothic', 'metal', 'industrial']",../data/audio/This Is Your Darkness-Gothminister.wav,../data/images/spectrograms/This Is Your Darkness_Gothminister_spectro.png
Heart Of A Warrior,Grave Digger,Heart Of A Warrior,https://api.spotify.com/v1/tracks/2QE25ALOviOR2gi3EddZP0,https://p.scdn.co/mp3-preview/397904bd23ee9a1c2f77eaa051cb65b33c04cf3b?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6mfghV4I1CD17FOhDKq7cJ,"['metal', 'power', 'hard', 'rock', 'melodic', 'neo', 'classical', 'speed']",../data/audio/Heart Of A Warrior-Grave Digger.wav,../data/images/spectrograms/Heart Of A Warrior_Grave Digger_spectro.png
Crumble,Spite,Dedication To Flesh,https://api.spotify.com/v1/tracks/20X6oBLgYQWm9sLvDHObSH,https://p.scdn.co/mp3-preview/4c5735698d3c59205ca6f238132e340ce8218f00?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2DynE7m1BMVl4hQMvCXXq0,"['downtempo', 'deathcore', 'metallic', 'hardcore', 'progressive']",../data/audio/Crumble-Spite.wav,../data/images/spectrograms/Crumble_Spite_spectro.png
Loud and Free,Thundermother,Black and Gold,https://api.spotify.com/v1/tracks/6pxfcKafIX5oNKrIy45kaI,https://p.scdn.co/mp3-preview/b2523d767825817536285773dbf642d7d04fd4f0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/18jTFcgHRRYHdwdof1MDZw,"['modern', 'hard', 'rock']",../data/audio/Loud and Free-Thundermother.wav,../data/images/spectrograms/Loud and Free_Thundermother_spectro.png
King Of Nothing,Ocean Sleeper,Is It Better Feeling Nothing,https://api.spotify.com/v1/tracks/4VvwwlxiGCF7hlhOIvXPT4,https://p.scdn.co/mp3-preview/44355827ad5b01e0b68a3efe2cb5b9758f3e13ea?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/04LbaB3D3XOMbfPnWmObAi,"['post-hardcore', 'metalcore']",../data/audio/King Of Nothing-Ocean Sleeper.wav,../data/images/spectrograms/King Of Nothing_Ocean Sleeper_spectro.png
New Lows,Downswing,New Lows,https://api.spotify.com/v1/tracks/7oNrcP3exxtl03oN1Y7EzM,https://p.scdn.co/mp3-preview/4ab4ae0162d64eb03f71cfc39f2fd0f9378046dc?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7G66JwRjTXSaNXwlnbuYZo,"['metallic', 'hardcore']",../data/audio/New Lows-Downswing.wav,../data/images/spectrograms/New Lows_Downswing_spectro.png
King of All Terror,Strigoi,King of All Terror,https://api.spotify.com/v1/tracks/6F5YtMd22hyXOq3JYtLdBE,https://p.scdn.co/mp3-preview/88f2708a7f1423de4e6052bd3afeee3a992ec69c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6BUcX21YlCyGOUKXrNutei,"['death', 'metal']",../data/audio/King of All Terror-Strigoi.wav,../data/images/spectrograms/King of All Terror_Strigoi_spectro.png
Dead Reflections,In Search of Solace,Dead Reflections,https://api.spotify.com/v1/tracks/7uYZ2aVi8P9pJUgL3aXbQm,https://p.scdn.co/mp3-preview/7ed144413a81e17e952e1473d5a1cb32875b844e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/39F4x2XxDycbqYef0ZyFDO,['metalcore'],../data/audio/Dead Reflections-In Search of Solace.wav,../data/images/spectrograms/Dead Reflections_In Search of Solace_spectro.png
Rage,Bleeding Through,Rage,https://api.spotify.com/v1/tracks/02QeZiw8x1s0AXUZCETOGI,https://p.scdn.co/mp3-preview/8029302b671ac46490bcf6424c6cc34586179738?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/41btkKEfOGIHsd7WNahMCi,"['deathcore', 'melodic', 'metalcore']",../data/audio/Rage-Bleeding Through.wav,../data/images/spectrograms/Rage_Bleeding Through_spectro.png
Headline,April Art,Headline,https://api.spotify.com/v1/tracks/0FoKhdMtXRH8a6rYd2FZmb,https://p.scdn.co/mp3-preview/439f2cd0d8296842993c6e58f5a21d67c7ba7cbf?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5SIU6vqESwt2muetzRSX7f,['slayer'],../data/audio/Headline-April Art.wav,../data/images/spectrograms/Headline_April Art_spectro.png
End (The Other Side),Fit For A King,End (The Other Side),https://api.spotify.com/v1/tracks/3h7bP5UMx6pHlPPlzYM0dL,https://p.scdn.co/mp3-preview/742c39e4abf613912745c2de325fe44cf4382ac2?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0OgdRTPItr9dw4XYp4JJUx,"['christian', 'metalcore', 'rock', 'melodic', 'post-hardcore']",../data/audio/End The Other Side-Fit For A King.wav,../data/images/spectrograms/End The Other Side_Fit For A King_spectro.png
Puritania - The Kolbotn Tapes,Dimmu Borgir,Puritania (The Kolbotn Tapes),https://api.spotify.com/v1/tracks/69vWSqVEctJbTKD3qKaAnD,https://p.scdn.co/mp3-preview/8b4e7107df5074f9187ad6fcf7d7f14a0db090b8?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6e8ISIsI7UQZPyEorefAhK,"['black', 'metal', 'melodic', 'death', 'symphonic']",../data/audio/Puritania  The Kolbotn Tapes-Dimmu Borgir.wav,../data/images/spectrograms/Puritania  The Kolbotn Tapes_Dimmu Borgir_spectro.png
Origin of Sin,Chelsea Grin,Origin of Sin,https://api.spotify.com/v1/tracks/6j726iGVPshdVnmWOk2bKp,https://p.scdn.co/mp3-preview/c374da2fa43b29bbbe45b774303c531931f7c17c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4UgQ3EFa8fEeaIEg54uV5b,"['deathcore', 'melodic', 'metalcore']",../data/audio/Origin of Sin-Chelsea Grin.wav,../data/images/spectrograms/Origin of Sin_Chelsea Grin_spectro.png
1982,Sodom,1982,https://api.spotify.com/v1/tracks/3ePP3sUwCuuLntLKswMBnu,https://p.scdn.co/mp3-preview/813edb83a2c77a0bec90d51f78fee675100e2341?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6SYbLA9utoNsllunR1TnkM,"['black', 'thrash', 'crossover', 'death', 'metal', 'old-school', 'speed']",../data/audio/1982-Sodom.wav,../data/images/spectrograms/1982_Sodom_spectro.png
A Killing Word,Norma Jean,Deathrattle Sing for Me,https://api.spotify.com/v1/tracks/3jVZdrq596QrH6xq4l6jgI,https://p.scdn.co/mp3-preview/d11e2d0b33e76c21e9fcde89fb7bc486501b0b8d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/55b0Gfm53udtGBs8mmNXrH,"['metalcore', 'christian', 'hardcore', 'metal', 'mathcore', 'melodic', 'post-hardcore', 'screamo']",../data/audio/A Killing Word-Norma Jean.wav,../data/images/spectrograms/A Killing Word_Norma Jean_spectro.png
Heavy Is The Crown,Sylosis,Heavy Is The Crown,https://api.spotify.com/v1/tracks/7Fme04dKGHTPnTfsCgFg5a,https://p.scdn.co/mp3-preview/1acd75a626c451cd80c660decde61c5dee0e8466?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2RiGIRDi4GoJpDbjDnPVJl,"['melodic', 'death', 'metal', 'metalcore']",../data/audio/Heavy Is The Crown-Sylosis.wav,../data/images/spectrograms/Heavy Is The Crown_Sylosis_spectro.png
Paradox,Aviana,Paradox,https://api.spotify.com/v1/tracks/192z5AU22EGicFz4xTpLQw,https://p.scdn.co/mp3-preview/45853cb273a6933ee99d03188c837a3b7e19c5f9?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1AvLltBsz1HdAtZeucm9zy,['metalcore'],../data/audio/Paradox-Aviana.wav,../data/images/spectrograms/Paradox_Aviana_spectro.png
Re-Crucified,Revocation,Re-Crucified,https://api.spotify.com/v1/tracks/2CBoAdAWDHxZWoWYIzEnWL,https://p.scdn.co/mp3-preview/17aaefc997e7194eee4acf047eefcdbe33144a34?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4I9kzJ3Ew3qPoN66UPJUl3,"['metal', 'death', 'technical', 'thrash']",../data/audio/ReCrucified-Revocation.wav,../data/images/spectrograms/ReCrucified_Revocation_spectro.png
Destroyer,Designer Disguise,Destroyer,https://api.spotify.com/v1/tracks/7A72ibWcokpV3b4JueLoo7,https://p.scdn.co/mp3-preview/7bf9622d29a3ede312235bfce4f7f8cf4107bb56?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6CIDG937dHbankZzK4IlYu,"['metalcore', 'post-hardcore']",../data/audio/Destroyer-Designer Disguise.wav,../data/images/spectrograms/Destroyer_Designer Disguise_spectro.png
Heaven's Broken Heart,Boundaries,Heaven's Broken Heart,https://api.spotify.com/v1/tracks/2fZwiRDSjsthSAq1AeaK0k,https://p.scdn.co/mp3-preview/9ad875ca9e4cdb8dd043d7b002045ad4476474e0?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7a29ko2je7GUMrbmwn4t3I,"['hardcore', 'metallic']",../data/audio/Heavens Broken Heart-Boundaries.wav,../data/images/spectrograms/Heavens Broken Heart_Boundaries_spectro.png
Goodbyes,Hills Have Eyes,Goodbyes,https://api.spotify.com/v1/tracks/3kuM3vhs2S0nbsH8g9Kr2P,https://p.scdn.co/mp3-preview/74ea4c633dbf500fb56163c778a8614b4d1372c5?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3Fv2tsp92SxLAAjln6MfQf,"['metal', 'rock', 'post-hardcore']",../data/audio/Goodbyes-Hills Have Eyes.wav,../data/images/spectrograms/Goodbyes_Hills Have Eyes_spectro.png
Demon Eyes,H.E.A.T,Force Majeure,https://api.spotify.com/v1/tracks/7JDDoC2XoLL1NtcOg3xOIB,https://p.scdn.co/mp3-preview/4d909af8178480f8f80f5fa202df99356dd8325c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7M4PCSo5DDasGginrPHSDd,"['melodic', 'hard', 'rock', 'modern', 'nightrun']",../data/audio/Demon Eyes-HEAT.wav,../data/images/spectrograms/Demon Eyes_HEAT_spectro.png
Rain on My Happy Days,Unlike Pluto,Rain on My Happy Days,https://api.spotify.com/v1/tracks/1DwrTPdKCr0XuvmsnMMVr2,https://p.scdn.co/mp3-preview/27e97d6c054c2a05ad167a6d3861ed03103adcfa?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4zjO8Jhi2pciJJzd8Q6rga,"['modern', 'alternative', 'rock']",../data/audio/Rain on My Happy Days-Unlike Pluto.wav,../data/images/spectrograms/Rain on My Happy Days_Unlike Pluto_spectro.png
Find a Way or Make One,Amon Amarth,The Great Heathen Army,https://api.spotify.com/v1/tracks/4NtpLuz8QFPrCofWmeBYy8,https://p.scdn.co/mp3-preview/82d4b909caef4582a82f97a81f1f741820a36084?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/3pulcT2wt7FEG10lQlqDJL,"['death', 'metal', 'melodic', 'melodeath', 'folk']",../data/audio/Find a Way or Make One-Amon Amarth.wav,../data/images/spectrograms/Find a Way or Make One_Amon Amarth_spectro.png
Firefly,Stratovarius,Firefly,https://api.spotify.com/v1/tracks/5tts17RnKxpWnMRraQHbix,https://p.scdn.co/mp3-preview/0cd5a949b1af2e32143573cb3c8a004b3e577401?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1O8CSXsPwEqxcoBE360PPO,"['power', 'metal', 'melodic', 'neo', 'classical', 'progressive']",../data/audio/Firefly-Stratovarius.wav,../data/images/spectrograms/Firefly_Stratovarius_spectro.png
Totem,Soulfly,Totem,https://api.spotify.com/v1/tracks/2mScyIbHo4Gyz9vFxCmlP6,https://p.scdn.co/mp3-preview/15d7033220c6702e10199381e4a1fb32d2ccf91e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6159IBm5gLPwG4BcJXseXc,"['alternative', 'metal', 'groove', 'industrial', 'nu', 'rap', 'rock']",../data/audio/Totem-Soulfly.wav,../data/images/spectrograms/Totem_Soulfly_spectro.png
Mary Shelley,Callejon,Mary Shelley,https://api.spotify.com/v1/tracks/2tnICnOKQd3TbAq0X9f6zp,https://p.scdn.co/mp3-preview/29bdcde14d983ee85736b6207d3dc9af31b8abf3?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1ce15ppX5OYxPsBVESZG3W,"['metalcore', 'post-hardcore', 'rock', 'hard']",../data/audio/Mary Shelley-Callejon.wav,../data/images/spectrograms/Mary Shelley_Callejon_spectro.png
Pretend,Project Vela,Pretend,https://api.spotify.com/v1/tracks/5gIJOl2Yt1kt2DczvT7Ty8,https://p.scdn.co/mp3-preview/3dd7896f1a3c217032cef3033b217040b87db742?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/271JhHWMjcrOcExyEO92Hj,"['alternative', 'hard', 'rock', 'gymcore', 'post-hardcore']",../data/audio/Pretend-Project Vela.wav,../data/images/spectrograms/Pretend_Project Vela_spectro.png
Letting Go,Dayshell,Letting Go,https://api.spotify.com/v1/tracks/7MvvzxYf46cvAZAjQggy6c,https://p.scdn.co/mp3-preview/e18738de7ad268a2fee5f2b7e920f33279ba1c56?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4yextvMjXxQXzyQkyS1jYX,"['metalcore', 'nu metalcore', 'post-hardcore', 'progressive']",../data/audio/Letting Go-Dayshell.wav,../data/images/spectrograms/Letting Go_Dayshell_spectro.png
Ivy,"Time, The Valuator",Ivy,https://api.spotify.com/v1/tracks/5ESCNhqyWhpauGnzaYeUlp,https://p.scdn.co/mp3-preview/e39098c095e0bfc1932090e43ce357d670ae6828?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5XMVfR85CUqujqUkN9c9VQ,['metalcore'],../data/audio/Ivy-Time The Valuator.wav,../data/images/spectrograms/Ivy_Time The Valuator_spectro.png
The Rival,The Wise Man's Fear,The Rival,https://api.spotify.com/v1/tracks/0j92GB9tOSKMHYXpz1PQDP,https://p.scdn.co/mp3-preview/92c66167bf8fce911cf8592afe15b554f7e99029?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0Ir2YUbOtgP5GeOzQicQ44,"['melodic', 'metalcore', 'post-hardcore']",../data/audio/The Rival-The Wise Mans Fear.wav,../data/images/spectrograms/The Rival_The Wise Mans Fear_spectro.png
Sulfate,For The Fallen Dreams,Sulfate,https://api.spotify.com/v1/tracks/6DsJlK6C8M7dqn1creyUeE,https://p.scdn.co/mp3-preview/8bc87f8ddd1f4d69549471c803312c0c0065df2d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0rsHKddRhuze38fVL0egOY,"['deathcore', 'melodic', 'hardcore', 'metalcore']",../data/audio/Sulfate-For The Fallen Dreams.wav,../data/images/spectrograms/Sulfate_For The Fallen Dreams_spectro.png
The Boy's,A Killer's Confession,The Boy's,https://api.spotify.com/v1/tracks/7ixkfxmztYj0doRnnTQv3n,https://p.scdn.co/mp3-preview/bd963838fcbb78b6bb2e6085067f98ba2f17e38d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5zLrMhpswOj8Wk9EK1PTDM,"['metal', 'gymcore']",../data/audio/The Boys-A Killers Confession.wav,../data/images/spectrograms/The Boys_A Killers Confession_spectro.png
Enslavement,Psycroptic,Divine Council,https://api.spotify.com/v1/tracks/4ZOgpiU2JBCfhWHAG734ri,https://p.scdn.co/mp3-preview/b332e8da28ec7115ef4729c00e70d6cdd2d1af6e?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2O8ZayBAqBqoXujSAAx7pm,"['death', 'metal', 'technical']",../data/audio/Enslavement-Psycroptic.wav,../data/images/spectrograms/Enslavement_Psycroptic_spectro.png
Dis Morta,Toxik,Dis Morta,https://api.spotify.com/v1/tracks/34sER4Yidh5EClHLqWBbHG,https://p.scdn.co/mp3-preview/f5260e90a0802191d97e90b2fdc3758908b22566?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5v4Rmw4m3h9jJUeXd4hD2m,"['metal', 'old-school', 'thrash', 'speed', 'technical']",../data/audio/Dis Morta-Toxik.wav,../data/images/spectrograms/Dis Morta_Toxik_spectro.png
The Calling,Becoming The Archetype,The Calling,https://api.spotify.com/v1/tracks/5s0rXrAOBDs6CS7jR3X2jg,https://p.scdn.co/mp3-preview/596e4e296efcc82384c3044ae06a52d55b56b126?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/2lt0aSPzPngGw8KsfLYRyF,"['christian', 'hardcore', 'metal', 'rock', 'progressive', 'death', 'christian black']",../data/audio/The Calling-Becoming The Archetype.wav,../data/images/spectrograms/The Calling_Becoming The Archetype_spectro.png
Stream,Another Now,OMNI+,https://api.spotify.com/v1/tracks/3H4Bqq2K1nrUn9WcPFwLKj,https://p.scdn.co/mp3-preview/b6d844f60dd2c060416e265366a411ff674af52c?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/629YWM91DWvZIUKjKJvrMp,['metalcore'],../data/audio/Stream-Another Now.wav,../data/images/spectrograms/Stream_Another Now_spectro.png
Siren's Calling,Ginevra,Siren's Calling,https://api.spotify.com/v1/tracks/2Rid5rm3i8pAMWbMFTqFRT,https://p.scdn.co/mp3-preview/714b6e4609ef9453724e82a3a9c2398eaa33bdad?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/70jOf411lOeFa5k14DufSh,"['classic', 'rock']",../data/audio/Sirens Calling-Ginevra.wav,../data/images/spectrograms/Sirens Calling_Ginevra_spectro.png
Empty Vessels,Graupel,Empty Vessels,https://api.spotify.com/v1/tracks/0uAFXFjrVi3Bd1LDDMl4vI,https://p.scdn.co/mp3-preview/6e5ad4eb8d0b11b0d658f7ab8df5678a65d9d64d?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7vIC7DWLeeIk5kHTZosmg6,"['melodic', 'hardcore', 'metalcore']",../data/audio/Empty Vessels-Graupel.wav,../data/images/spectrograms/Empty Vessels_Graupel_spectro.png
The Great Deceiver,In Flames,The Great Deceiver,https://api.spotify.com/v1/tracks/1rnNJckSOjUlvoCw3gV5ob,https://p.scdn.co/mp3-preview/18e2d948cab8ebb8b254dc1f4795dafd73b739c1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/57ylwQTnFnIhJh4nu4rxCs,"['alternative', 'metal', 'melodic', 'death', 'metalcore', 'nu', 'melodeath']",../data/audio/The Great Deceiver-In Flames.wav,../data/images/spectrograms/The Great Deceiver_In Flames_spectro.png
Mosaic - Becko Remix,Of Mice & Men,Mosaic (Becko Remix),https://api.spotify.com/v1/tracks/1uAeR8EDHDHkDEhwW6mDp4,https://p.scdn.co/mp3-preview/51745b529c6f419cd0e23fc752a771428a0d2315?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/4tususHNaR68xdgLstlGBA,"['melodic', 'metalcore', 'post-hardcore', 'screamo']",../data/audio/Mosaic  Becko Remix-Of Mice  Men.wav,../data/images/spectrograms/Mosaic  Becko Remix_Of Mice  Men_spectro.png
Time,The Devil Wears Prada,Time,https://api.spotify.com/v1/tracks/2KypRk2hIQxO8Z8EkQfhsB,https://p.scdn.co/mp3-preview/a0cfc06747313d8f0a1bb4ebc56404d05cf50993?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0NbQe5CNgh4YApOCDuHSjb,"['christian', 'metal', 'metalcore', 'melodic']",../data/audio/Time-The Devil Wears Prada.wav,../data/images/spectrograms/Time_The Devil Wears Prada_spectro.png
The Deathless Sun,Behemoth,The Deathless Sun,https://api.spotify.com/v1/tracks/6b0HdwX9k0RtOUHRvWYl4J,https://p.scdn.co/mp3-preview/0dee442a5676a6e4715e531799f7f776fc7bddad?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1MK0sGeyTNkbefYGj673e9,"['black', 'metal', 'death', 'folk']",../data/audio/The Deathless Sun-Behemoth.wav,../data/images/spectrograms/The Deathless Sun_Behemoth_spectro.png
Blessings Upon The Throne Of Tyranny - Remixed & Remastered,Dimmu Borgir,Blessings Upon The Throne Of Tyranny (Remixed & Remastered),https://api.spotify.com/v1/tracks/7dXyNjEojMH8lAkSEx1sLT,https://p.scdn.co/mp3-preview/3c77e59b9443a699f561109f185b192915a51326?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6e8ISIsI7UQZPyEorefAhK,"['black', 'metal', 'melodic', 'death', 'symphonic']",../data/audio/Blessings Upon The Throne Of Tyranny  Remixed  Remastered-Dimmu Borgir.wav,../data/images/spectrograms/Blessings Upon The Throne Of Tyranny  Remixed  Remastered_Dimmu Borgir_spectro.png
Cursed to Die,Lorna Shore,Cursed to Die,https://api.spotify.com/v1/tracks/3zE05ciZtFILFRYuSIfG2L,https://p.scdn.co/mp3-preview/1724f904808118e6152752c06b52c5d8782f5080?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/6vXYoy8ouRVib302zxaxFF,"['black', 'deathcore', 'symphonic']",../data/audio/Cursed to Die-Lorna Shore.wav,../data/images/spectrograms/Cursed to Die_Lorna Shore_spectro.png
Black and Gold,Thundermother,Black and Gold,https://api.spotify.com/v1/tracks/6OwQ3ERLthSnaoulBU2MDI,https://p.scdn.co/mp3-preview/94b17c5b3bf7636db1d61f5311325f44307de22f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/18jTFcgHRRYHdwdof1MDZw,"['modern', 'hard', 'rock']",../data/audio/Black and Gold-Thundermother.wav,../data/images/spectrograms/Black and Gold_Thundermother_spectro.png
Sacred Kiss (feat. Aaron Pauley of Of Mice and Men),Bad Wolves,Sacred Kiss EP,https://api.spotify.com/v1/tracks/5xAF7Mi6dew7boYkaElcTy,https://p.scdn.co/mp3-preview/07bb9a0c2c53ede84b0047cbb168dee5a5b8de24?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/0eI3X5rAzHRZVe5FPk4MN1,"['alternative', 'metal']",../data/audio/Sacred Kiss feat Aaron Pauley of Of Mice and Men-Bad Wolves.wav,../data/images/spectrograms/Sacred Kiss feat Aaron Pauley of Of Mice and Men_Bad Wolves_spectro.png
Living=Dying,Oceans,"Hell Is Where The Heart Is, Pt. II: Longing",https://api.spotify.com/v1/tracks/2PJ0vbomlf78jRKnMxrBXv,https://p.scdn.co/mp3-preview/f5d09421b4e5fb1147919ca712ad176f24b478a1?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7x3hXpGkI296eBLTbhbND0,"['metalcore', 'slayer']",../data/audio/LivingDying-Oceans.wav,../data/images/spectrograms/LivingDying_Oceans_spectro.png
Scars,Within Destruction,Scars,https://api.spotify.com/v1/tracks/0oCPNhMYmJ0BA6Zsg6NQiO,https://p.scdn.co/mp3-preview/1d4c5b1927048e48763e04e2c71d74c4af4a6e0f?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/1kAX4yFdmR0hJe2tPu1785,"['progressive', 'deathcore', 'metal']",../data/audio/Scars-Within Destruction.wav,../data/images/spectrograms/Scars_Within Destruction_spectro.png
Violent Shadows,Blind Guardian,Violent Shadows,https://api.spotify.com/v1/tracks/5gkQHMUnimgjk4I5EuxZcV,https://p.scdn.co/mp3-preview/f4c3e6f0d85a7e9ea1917b2aa22a3ea9c527fe81?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/7jxJ25p0pPjk0MStloN6o6,"['metal', 'power', 'melodic', 'neo', 'classical', 'speed']",../data/audio/Violent Shadows-Blind Guardian.wav,../data/images/spectrograms/Violent Shadows_Blind Guardian_spectro.png
Flight from Destruction,Dragonland,Flight from Destruction,https://api.spotify.com/v1/tracks/1kUK56tApcfH86bweyDFNv,https://p.scdn.co/mp3-preview/3ab2cdd14bc2dbb9f135ac196168e4ea1d478a70?cid=016bbd488622437fa723a88f3f51b789,https://api.spotify.com/v1/artists/5qwH9gKvchSfuv8V6pBU71,"['melodic', 'metal', 'neo', 'classical', 'power', 'symphonic']",../data/audio/Flight from Destruction-Dragonland.wav,../data/images/spectrograms/Flight from Destruction_Dragonland_spectro.png
